rateRowId,sro,name_hi,name_en,slug,override_en
sohawal-1101,sohawal,मैनुददीनपुर,Mainuddinpur,mainuddinpur,
sohawal-1102,sohawal,माधवपुर,Madhavpur,madhavpur,
sohawal-1103,sohawal,महावा,Mahawa,mahawa,
sohawal-1104,sohawal,मिर्जापुर निमौली,Mirjapur Nimauli,mirjapur-nimauli,
sohawal-1105,sohawal,मोहीउददीनपुर,Mohiuddinpur,mohiuddinpur,
sohawal-1106,sohawal,मोकलपुर,Mokalpur,mokalpur,
sohawal-1107,sohawal,मानापुर,Manapur,manapur,
sohawal-1108,sohawal,माझाकला,Majhakala,majhakala,
sohawal-1109,sohawal,मुमताजनगर,Mumtaznagar,mumtaznagar,
sohawal-1110,sohawal,मुस्ताफाबाद,Mustafabad,mustafabad,
sohawal-1111,sohawal,महोली उपरहर,Maholi Uparhar,maholi-uparhar,
sohawal-1112,sohawal,महोली माझा,Maholi Majha,maholi-majha,
sohawal-1113,sohawal,मिश्रौली,Mishrauli,mishrauli,
sohawal-1114,sohawal,मधुपुर,Madhupur,madhupur,
sohawal-1115,sohawal,मीरपुर काटा,Mirpur Kata,mirpur-kata,
sohawal-1116,sohawal,मोईयाकपूरपुर,Moiyakpurpur,moiyakpurpur,
sohawal-1117,sohawal,मगलसी उपरहर,Magalsi Uparhar,magalsi-uparhar,
sohawal-1118,sohawal,मगलसी माझा,Magalsi Majha,magalsi-majha,
sohawal-1119,sohawal,मजनावा,Majnawa,majnawa,
sohawal-1120,sohawal,रग्घुपुर,Ragghupur,ragghupur,
sohawal-1121,sohawal,रायपुर,Raypur,raypur,
sohawal-1122,sohawal,रामपुर कछार,Rampur Kachhar,rampur-kachhar,
sohawal-1123,sohawal,रहीमपुर बैदौली,Rahimpur Baidauli,rahimpur-baidauli,
sohawal-1124,sohawal,रामनगर धौरहरा,Ramnagar Dhaurahra,ramnagar-dhaurahra,
sohawal-1125,sohawal,रामपुर ग्रन्ट,Rampur Grant,rampur-grant,
sohawal-1126,sohawal,रैथुवा,Raithuwa,raithuwa,
sohawal-1127,sohawal,राजापुर माफी,Rajapur Mafi,rajapur-mafi,
sohawal-1128,sohawal,रसूलपुर सकरावल,Rasulpur Sakrawal,rasulpur-sakrawal,
sohawal-1129,sohawal,रौनाही उपरहर,Raunahi Uparhar,raunahi-uparhar,
sohawal-1130,sohawal,रौनाही माझा,Raunahi Majha,raunahi-majha,
sohawal-1131,sohawal,लहरापुर,Lahrapur,lahrapur,
sohawal-1132,sohawal,लखौरी,Lakhauri,lakhauri,
sohawal-1133,sohawal,सोफियापारा,Sofiyapara,sofiyapara,
sohawal-1134,sohawal,सरैया,Saraiya,saraiya,
sohawal-1135,sohawal,सथरी,Sathri,sathri,
sohawal-1136,sohawal,साखूपारा,Sakhupara,sakhupara,
sohawal-1137,sohawal,सिडहिर नरसिंहपुर,Sidhir Narsinhpur,sidhir-narsinhpur,
sohawal-1138,sohawal,सरियावा,Sariyawa,sariyawa,
sohawal-1139,sohawal,सलारपुर,Salarpur,salarpur,
sohawal-1140,sohawal,सरायनामू,Saraynamu,saraynamu,
sohawal-1141,sohawal,सनाहा उपरहर,Sanaha Uparhar,sanaha-uparhar,
sohawal-1142,sohawal,सनाहा मांझा,Sanaha Manjha,sanaha-manjha,
sohawal-1143,sohawal,सीबार,Sibar,sibar,
sohawal-1144,sohawal,सरजूपुर उपरहर,Sarjupur Uparhar,sarjupur-uparhar,
sohawal-1145,sohawal,सरजूपुर मांझा,Sarjupur Manjha,sarjupur-manjha,
sohawal-1146,sohawal,सिहैता लोहानी,Sihaita Lohani,sihaita-lohani,
sohawal-1147,sohawal,सांरगापुर,Sanrgapur,sanrgapur,
sohawal-1148,sohawal,साल्हेपुर निमैचा,Salhepur Nimaicha,salhepur-nimaicha,
sohawal-1149,sohawal,सफीपुर माझा,Safipur Majha,safipur-majha,
sohawal-1150,sohawal,सोहावल,Sohawal,sohawal,
sohawal-1151,sohawal,शेखपुर जाफर,Shekhpur Jafar,shekhpur-jafar,
sohawal-1152,sohawal,सुरवारी,Surwari,surwari,
sohawal-1153,sohawal,सोखावां,Sokhawan,sokhawan,
sohawal-1154,sohawal,हाजीपर सिंहपुर,Hajipar Sinhpur,hajipar-sinhpur,
sohawal-1155,sohawal,हरीपुर जलालाबाद,Haripur Jalalabad,haripur-jalalabad,
sohawal-1156,sohawal,हुसेपुर,Husepur,husepur,
sohawal-1157,sohawal,हाजीपुर बरसेण्डी उपरहरर,Hajipur Barsendi Uprahrar,hajipur-barsendi-uprahrar,
sohawal-1158,sohawal,हाजीपुर बरसेण्डी माझा,Hajipur Barsendi Majha,hajipur-barsendi-majha,
sohawal-1159,sohawal,हरबन्धनपुर,Harbandhanpur,harbandhanpur,
