sro,sro_name,page,segment_no,segment_hi,village_hi,vcode,land_rate,shop_single_land,shop_multi,office,extra,flag
sadar1,Sadar-1,99,34,बक्शीपुर चौराहे के बाद से मस्जिद तिराहा होते हुए घासीकटरा चौराहे तक,खोखर टोला,0049,,103000,110000,99500,,
sadar1,Sadar-1,99,34,बक्शीपुर चौराहे के बाद से मस्जिद तिराहा होते हुए घासीकटरा चौराहे तक,गाजीरौजा,0067,,103000,110000,99500,,
sadar1,Sadar-1,99,34,बक्शीपुर चौराहे के बाद से मस्जिद तिराहा होते हुए घासीकटरा चौराहे तक,घासीकटरा,0046,,103000,110000,99500,,
sadar1,Sadar-1,99,34,बक्शीपुर चौराहे के बाद से मस्जिद तिराहा होते हुए घासीकटरा चौराहे तक,दीवान बाजार,0064,,103000,110000,99500,,
sadar1,Sadar-1,99,34,बक्शीपुर चौराहे के बाद से मस्जिद तिराहा होते हुए घासीकटरा चौराहे तक,नसीराबाद,0048,,103000,110000,99500,,
sadar1,Sadar-1,99,35,घासीकटरा चौराहा के बाद से इलाहीबाग रोड तक,इलाहीबाग,0099,,95500,99500,89000,,
sadar1,Sadar-1,99,35,घासीकटरा चौराहा के बाद से इलाहीबाग रोड तक,घासीकटरा,0046,,95500,99500,89000,,
sadar1,Sadar-1,99,35,घासीकटरा चौराहा के बाद से इलाहीबाग रोड तक,निजामपुर,0080,,95500,99500,89000,,
sadar1,Sadar-1,99,35,घासीकटरा चौराहा के बाद से इलाहीबाग रोड तक,नरसिंहपुर,0079,,95500,99500,89000,,
sadar1,Sadar-1,99,36,जिया मंजिल तिराहे के बाद से अहमद नर्सिंग होम होते हुए बेनीगंज चौराहे तक,गाजीरौजा,0067,,95500,99500,89000,,
sadar1,Sadar-1,99,36,जिया मंजिल तिराहे के बाद से अहमद नर्सिंग होम होते हुए बेनीगंज चौराहे तक,दीवान बाजार,0064,,95500,99500,89000,,
sadar1,Sadar-1,99,37,बसन्तपुर चौराहा के बाद से मदरसा चौराहा तक,बसन्तपुर खास,0095,,95500,99500,89000,,
sadar1,Sadar-1,99,37,बसन्तपुर चौराहा के बाद से मदरसा चौराहा तक,बसन्तपुर मुतनाजा,0056,,95500,99500,89000,,
sadar1,Sadar-1,99,37,बसन्तपुर चौराहा के बाद से मदरसा चौराहा तक,शेषपुर,0055,,95500,99500,89000,,
sadar1,Sadar-1,99,37ए,बसन्तपुर चौराहा से हालसी चौक होते हुए घण्टाघर तक,बसन्तपुर खास,0095,,95500,99500,89000,,
sadar1,Sadar-1,99,37ए,बसन्तपुर चौराहा से हालसी चौक होते हुए घण्टाघर तक,बसन्तपुर मुतनाजा,0056,,95500,99500,89000,,
sadar1,Sadar-1,100,38,"रामलीला मैदान तिराहे के बाद से सिघारीपुर चौराहा तक, बिलन्दपुर खत्ता होते हुए ग्रीन सिटी तक",अधियारी बाग,0058,,95500,99500,89000,,
sadar1,Sadar-1,100,38,"रामलीला मैदान तिराहे के बाद से सिघारीपुर चौराहा तक, बिलन्दपुर खत्ता होते हुए ग्रीन सिटी तक",तकियाकवलदह,0059,,95500,99500,89000,,
sadar1,Sadar-1,100,38,"रामलीला मैदान तिराहे के बाद से सिघारीपुर चौराहा तक, बिलन्दपुर खत्ता होते हुए ग्रीन सिटी तक",पट्टन,0025,,95500,99500,89000,,
sadar1,Sadar-1,100,38,"रामलीला मैदान तिराहे के बाद से सिघारीपुर चौराहा तक, बिलन्दपुर खत्ता होते हुए ग्रीन सिटी तक",रसूलपुर,0022,,95500,99500,89000,,
sadar1,Sadar-1,100,38,"रामलीला मैदान तिराहे के बाद से सिघारीपुर चौराहा तक, बिलन्दपुर खत्ता होते हुए ग्रीन सिटी तक",बिलन्दपुर खत्ता,0101,,95500,99500,89000,,
sadar1,Sadar-1,100,38,"रामलीला मैदान तिराहे के बाद से सिघारीपुर चौराहा तक, बिलन्दपुर खत्ता होते हुए ग्रीन सिटी तक",सिघारीपुर,0061,,95500,99500,89000,,
sadar1,Sadar-1,100,38,"रामलीला मैदान तिराहे के बाद से सिघारीपुर चौराहा तक, बिलन्दपुर खत्ता होते हुए ग्रीन सिटी तक",सूरजकुण्ड कालोनी,0148,,95500,99500,89000,,
sadar1,Sadar-1,100,39,रामलीला मैदान तिराहे के बाद से रसूलपुर हाते हुए लगन पैलेस तक,नथमलपुर,0039,,95500,99500,89000,,
sadar1,Sadar-1,100,39,रामलीला मैदान तिराहे के बाद से रसूलपुर हाते हुए लगन पैलेस तक,पुराना गोरखपुर,0042,,95500,99500,89000,,
